serial,fips,county name,drop,rebound,resilience,note
2441,1107,"Pickens, AL",0.367640841,0.012860817,-0.949362727,
2442,41031,"Jefferson, OR",0.193197245,0.009598294,-0.954001481,
2443,42117,"Tioga, PA",0.059998019,0.007107438,-0.960329716,
2444,49005,"Cache, UT",0.082792738,0.007525065,-0.960178384,
2445,26081,"Kent, MI",0.149838376,0.00875574,-0.959534251,
2446,39099,"Mahoning, OH",0.092382741,0.007663923,-0.965239404,
2447,37021,"Buncombe, NC",0.113334645,0.008049387,-0.964664341,
2448,4009,"Graham, AZ",0.418797053,0.013656335,-0.960951477,
2449,9009,"New Haven, CT",0.119676744,0.008144007,-0.96738881,
2450,6089,"Shasta, CA",0.197476571,0.009562772,-0.9666766,
2451,20035,"Cowley, KS",0.196639378,0.009510259,-0.970856839,
2452,55025,"Dane, WI",0.060123632,0.007014723,-0.974690509,
2453,6065,"Riverside, CA",0.326120067,0.011868519,-0.969482343,
2454,4005,"Coconino, AZ",0.107816159,0.007881827,-0.97371736,
2455,48071,"Chambers, TX",0.209472924,0.009718279,-0.97351336,
2456,20041,"Dickinson, KS",0.166627447,0.008932697,-0.974971115,
2457,45055,"Kershaw, SC",0.146404418,0.008548669,-0.977402689,
2458,30111,"Yellowstone, MT",0.104466277,0.00778526,-0.9786578,
2459,28001,"Adams, MS",0.25646434,0.010541176,-0.976075069,
2460,48217,"Hill, TX",0.127228293,0.008168289,-0.982032684,
2461,39071,"Highland, OH",0.225693088,0.009929789,-0.982217551,
2462,55021,"Columbia, WI",0.150177688,0.008542284,-0.986642529,
2463,21145,"McCracken, KY",0.14503544,0.008432908,-0.988879897,
2464,53063,"Spokane, WA",0.131982889,0.008163369,-0.993746651,
2465,29135,"Moniteau, MO",0.280284293,0.010810811,-0.991696058,
2466,30029,"Flathead, MT",0.193704205,0.009257489,-0.993640894,
2467,56013,"Fremont, WY",0.079315396,0.007194245,-0.999116625,
2468,21043,"Carter, KY",0.404189255,0.012944984,-0.997015833,
2469,48221,"Hood, TX",0.151978841,0.008441193,-1.003359384,
2470,48095,"Concho, TX",0.154657046,0.008484848,-1.003781591,
2471,45077,"Pickens, SC",0.205559049,0.009337861,-1.008361163,
2472,28131,"Stone, MS",0.265743692,0.010351967,-1.012212607,
2473,53033,"King, WA",0.10646032,0.007550928,-1.016184624,
2474,26071,"Iron, MI",0.097417708,0.007375887,-1.018816429,
2475,2130,"Ketchikan Gateway, AK",0.079277942,0.007042254,-1.0218121,
2476,47043,"Dickson, TN",0.212502178,0.009355346,-1.020145641,
2477,36015,"Chemung, NY",0.14022106,0.008084919,-1.022970778,
2478,56023,"Lincoln, WY",0.518492014,0.014669052,-1.018231786,
2479,4001,"Apache, AZ",0.257300276,0.010079153,-1.025461092,
2480,53061,"Snohomish, WA",0.194161261,0.008973898,-1.027794941,
2481,13013,"Barrow, GA",0.228079318,0.009553479,-1.028056191,
2482,11001,"District of Columbia, DC",0.021250294,0.005960734,-1.036106091,
2483,22071,"Orleans, LA",-0.048289498,0.00475586,-1.040817339,
2484,27001,"Aitkin, MN",0.316710943,0.011055832,-1.029782992,
2485,34023,"Middlesex, NJ",0.1471941,0.008127325,-1.033138088,
2486,1117,"Shelby, AL",0.304737865,0.010802491,-1.034547743,
2487,49049,"Utah, UT",0.197444481,0.008932653,-1.039394916,
2488,13185,"Lowndes, GA",0.190947453,0.008820019,-1.039681879,
2489,17163,"Saint Clair, IL",0.180872387,0.008644427,-1.04025605,
2490,32003,"Clark, NV",0.222236448,0.009324735,-1.042673152,
2491,42083,"McKean, PA",0.138698292,0.007896764,-1.044638898,
2492,20155,"Reno, KS",0.160884503,0.008255021,-1.046761855,
2493,36087,"Rockland, NY",0.077784742,0.006835585,-1.049694304,
2494,21179,"Nelson, KY",0.109872978,0.007381163,-1.048794506,
2495,18097,"Marion, IN",0.088555567,0.007012002,-1.050398295,
2496,36085,"Richmond, NY",0.094918144,0.007111844,-1.051453467,
2497,31119,"Madison, NE",0.100033102,0.007198501,-1.051331397,
2498,12091,"Okaloosa, FL",0.196438749,0.008836207,-1.048943661,
2499,29229,"Wright, MO",0.215118894,0.009147095,-1.049331149,
2500,41051,"Multnomah, OR",0.106751019,0.007300668,-1.052877187,
2501,45021,"Cherokee, SC",0.224225881,0.009281961,-1.051429871,
2502,36065,"Oneida, NY",0.119718778,0.00750403,-1.054861229,
2503,53005,"Benton, WA",0.092743876,0.007041166,-1.056624395,
2504,1097,"Mobile, AL",0.14783932,0.007972623,-1.055101671,
2505,29189,"Saint Louis, MO",0.112437076,0.007370182,-1.056604174,
2506,20039,"Decatur, KS",0.315182508,0.010787487,-1.053492079,
2507,13177,"Lee, GA",0.122825997,0.007468553,-1.067288808,
2508,49035,"Salt Lake, UT",0.122328872,0.007439726,-1.070241693,
2509,35005,"Chaves, NM",0.232405984,0.009248442,-1.070968807,
2510,19021,"Buena Vista, IA",0.040652491,0.006038532,-1.07982457,
2511,48253,"Jones, TX",0.316976645,0.010618529,-1.07332112,
2512,37081,"Guilford, NC",0.138742733,0.007659598,-1.077294352,
2513,50001,"Addison, VT",0.183648575,0.00837759,-1.079531438,
2514,55117,"Sheboygan, WI",0.176429364,0.008244466,-1.081487535,
2515,45085,"Sumter, SC",0.110197981,0.00712067,-1.087938684,
2516,45069,"Marlboro, SC",0.330989906,0.010742787,-1.083820156,
2517,13033,"Burke, GA",0.066833905,0.006402276,-1.090456802,
2518,39037,"Darke, OH",0.062586142,0.006331022,-1.090882715,
2519,6045,"Mendocino, CA",0.18982336,0.008414419,-1.08763442,
2520,51107,"Loudoun, VA",0.057235396,0.006224872,-1.094239859,
2521,39011,"Auglaize, OH",0.223669242,0.008937931,-1.090682376,
2522,30001,"Beaverhead, MT",0.067278438,0.006376812,-1.095908729,
2523,18091,"La Porte, IN",0.104842169,0.006982618,-1.095735998,
2524,37035,"Catawba, NC",0.164735246,0.007951766,-1.095081526,
2525,13175,"Laurens, GA",0.248593517,0.009308987,-1.094360959,
2526,30097,"Sweet Grass, MT",0.369723621,0.011278195,-1.092796438,
2527,27109,"Olmsted, MN",0.089654416,0.006706545,-1.100745557,
2528,51680,"Lynchburg City, VA",0.155260173,0.007761314,-1.100269699,
2529,46125,"Turner, SD",0.428965154,0.012189176,-1.096769798,
2530,49045,"Tooele, UT",0.240823284,0.009132729,-1.100306637,
2531,12009,"Brevard, FL",0.286249823,0.009833496,-1.103286216,
2532,12063,"Jackson, FL",0.146396767,0.007567022,-1.107608081,
2533,20173,"Sedgwick, KS",0.160464329,0.00779291,-1.107347466,
2534,35053,"Socorro, NM",0.223366869,0.008794215,-1.107405646,
2535,12071,"Lee, FL",0.335470472,0.010594896,-1.105850559,
2536,32031,"Washoe, NV",0.248644822,0.009183445,-1.108953839,
2537,1051,"Elmore, AL",0.137751641,0.007401457,-1.111626849,
2538,39131,"Pike, OH",0.181355544,0.008037825,-1.118945864,
2539,21161,"Mason, KY",0.248374374,0.008995867,-1.130488966,
2540,17199,"Williamson, IL",0.139607209,0.007275961,-1.134118827,
2541,29099,"Jefferson, MO",0.190331924,0.008060431,-1.134567461,
2542,20091,"Johnson, KS",0.121564708,0.006973175,-1.137565068,
2543,2240,"Southeast Fairbanks, AK",0.369950802,0.010836584,-1.135800847,
2544,36001,"Albany, NY",0.053910353,0.005888094,-1.144367768,
2545,36061,"New York, NY",0.081977224,0.006323062,-1.143828642,
2546,21101,"Henderson, KY",0.07639284,0.006209827,-1.148507419,
2547,31137,"Phelps, NE",0.069332162,0.006066053,-1.154747768,
2548,27171,"Wright, MN",0.179281576,0.007751713,-1.153291561,
2549,29051,"Cole, MO",0.108546808,0.006638124,-1.158819093,
2550,33017,"Strafford, NH",0.111160654,0.006674868,-1.159287048,
2551,12075,"Levy, FL",0.31339223,0.009750538,-1.158443143,
2552,51187,"Warren, VA",0.126652695,0.00685654,-1.167560388,
2553,26163,"Wayne, MI",0.120454573,0.006759282,-1.168184534,
2554,22103,"Saint Tammany, LA",0.092269671,0.00632937,-1.169175006,
2555,37171,"Surry, NC",0.125361163,0.00683329,-1.168155033,
2556,19137,"Montgomery, IA",0.330760306,0.009943906,-1.165968401,
2557,48025,"Bee, TX",0.003034054,0.004950495,-1.177244384,
2558,42087,"Mifflin, PA",0.094903478,0.006308078,-1.179426023,
2559,5019,"Clark, AR",0.133282305,0.006881243,-1.179146172,
2560,13089,"DeKalb, GA",0.119096873,0.00665428,-1.181665331,
2561,17195,"Whiteside, IL",0.092993879,0.006260179,-1.182740261,
2562,8085,"Montrose, CO",0.230512549,0.008260079,-1.188033839,
2563,6059,"Orange, CA",0.177223425,0.007444841,-1.192079118,
2564,40013,"Bryan, OK",0.397837225,0.010695566,-1.191578532,
2565,19087,"Henry, IA",0.270502031,0.008785763,-1.195889624,
2566,27053,"Hennepin, MN",0.080613676,0.005955558,-1.204184838,
2567,36029,"Erie, NY",0.045467395,0.005417596,-1.20943191,
2568,26103,"Marquette, MI",0.096276489,0.006150711,-1.209841281,
2569,39119,"Muskingum, OH",0.014744855,0.004953043,-1.213696066,
2570,55033,"Dunn, WI",0.104766393,0.006270627,-1.210339983,
2571,42103,"Pike, PA",0.190287034,0.007521774,-1.208313648,
2572,36083,"Rensselaer, NY",0.134394294,0.006681065,-1.213222873,
2573,37155,"Robeson, NC",0.27139894,0.008637363,-1.215674823,
2574,53073,"Whatcom, WA",0.115716242,0.006361454,-1.221611794,
2575,6005,"Amador, CA",0.241505589,0.008177358,-1.219559903,
2576,48227,"Howard, TX",0.173886748,0.007162489,-1.226289925,
2577,26055,"Grand Traverse, MI",0.127894592,0.006444809,-1.236565847,
2578,51730,"Petersburg City, VA",0.160143609,0.00685839,-1.243009939,
2579,55079,"Milwaukee, WI",0.080775518,0.00572878,-1.246035838,
2580,8001,"Adams, CO",0.142228261,0.006586154,-1.246395926,
2581,4017,"Navajo, AZ",0.200720103,0.007396392,-1.247501777,
2582,49021,"Iron, UT",0.247268305,0.008047731,-1.247353278,
2583,55031,"Douglas, WI",0.065252666,0.005465956,-1.254918573,
2584,12127,"Volusia, FL",0.206175379,0.007445292,-1.251409383,
2585,53053,"Pierce, WA",0.151086978,0.006653483,-1.25542853,
2586,12123,"Taylor, FL",0.144036646,0.006537935,-1.258329033,
2587,41023,"Grant, OR",0.118782044,0.006183746,-1.259186454,
2588,39145,"Scioto, OH",0.123077448,0.006206774,-1.26541354,
2589,47107,"McMinn, TN",0.347828503,0.009327475,-1.261584995,
2590,15003,"Honolulu, HI",0.137615237,0.006397645,-1.266885515,
2591,29131,"Miller, MO",0.377129615,0.009727977,-1.261962615,
2592,55053,"Jackson, WI",0.106769667,0.005953858,-1.270581675,
2593,28067,"Jones, MS",0.22869109,0.007634445,-1.268639166,
2594,27027,"Clay, MN",0.095760221,0.005765169,-1.277626506,
2595,12037,"Franklin, FL",0.173180722,0.00683149,-1.275294567,
2596,13153,"Houston, GA",0.06892787,0.005382669,-1.281209048,
2597,27041,"Douglas, MN",0.084963446,0.005590912,-1.282887248,
2598,36055,"Monroe, NY",0.044041563,0.005011667,-1.288456879,
2599,12001,"Alachua, FL",0.140323122,0.0063034,-1.288903825,
2600,8059,"Jefferson, CO",0.069602187,0.005333849,-1.292738285,
2601,37011,"Avery, NC",0.425947216,0.010184895,-1.284356605,
2602,48141,"El Paso, TX",0.059335981,0.005180173,-1.296072344,
2603,37179,"Union, NC",0.255266741,0.007839721,-1.290032335,
2604,31109,"Lancaster, NE",0.057813975,0.005152875,-1.297517058,
2605,1081,"Lee, AL",0.135974684,0.006209983,-1.294899135,
2606,42085,"Mercer, PA",0.090370725,0.005555313,-1.303559864,
2607,15007,"Kauai, HI",0.149884484,0.006320751,-1.307506387,
2608,37125,"Moore, NC",0.109611938,0.005776658,-1.309766615,
2609,36119,"Westchester, NY",0.085362742,0.005435809,-1.31393713,
2610,50023,"Washington, VT",0.083238715,0.005402313,-1.315045275,
2611,55105,"Rock, WI",0.200161129,0.006959757,-1.311326816,
2612,33009,"Grafton, NH",0.06316474,0.005125889,-1.317786813,
2613,12033,"Escambia, FL",0.127728597,0.005968961,-1.31803798,
2614,40145,"Wagoner, OK",0.170776557,0.006531097,-1.318166713,
2615,27129,"Renville, MN",0.18421212,0.006707658,-1.318025093,
2616,56021,"Laramie, WY",0.078676738,0.005276233,-1.328360743,
2617,53059,"Skamania, WA",0.261660383,0.007602636,-1.334439344,
2618,12117,"Seminole, FL",0.343417205,0.008645137,-1.335713633,
2619,17077,"Jackson, IL",0.182642269,0.006553291,-1.339604045,
2620,47117,"Marshall, TN",0.234533367,0.007178435,-1.345515446,
2621,36023,"Cortland, NY",0.055171404,0.004863582,-1.351841806,
2622,5015,"Carroll, AR",0.077866573,0.005155171,-1.351003149,
2623,25027,"Worcester, MA",0.06688433,0.00501116,-1.352016447,
2624,48215,"Hidalgo, TX",0.029673776,0.004518212,-1.35709992,
2625,48315,"Marion, TX",0.297361367,0.007932011,-1.351843006,
2626,19093,"Ida, IA",0.250393691,0.007323772,-1.353762495,
2627,37135,"Orange, NC",0.105282384,0.00546001,-1.359330856,
2628,36117,"Wayne, NY",0.191243407,0.006519274,-1.362962299,
2629,33015,"Rockingham, NH",0.090275398,0.005226307,-1.368457957,
2630,22061,"Lincoln, LA",0.169398959,0.006227296,-1.366056997,
2631,29083,"Henry, MO",0.145915245,0.005918828,-1.36873501,
2632,47163,"Sullivan, TN",0.115483704,0.005515329,-1.373366432,
2633,39047,"Fayette, OH",0.158376556,0.006003189,-1.381290195,
2634,8031,"Denver, CO",0.104379123,0.005326436,-1.383535746,
2635,51760,"Richmond City, VA",0.159895426,0.006003885,-1.384489323,
2636,48333,"Mills, TX",0.169015,0.006046863,-1.396613383,
2637,18069,"Huntington, IN",0.163156201,0.00597335,-1.397029625,
2638,51191,"Washington, VA",0.096584633,0.005141388,-1.401883831,
2639,22079,"Rapides, LA",0.2137305,0.006539139,-1.404906856,
2640,19173,"Taylor, IA",0.100173687,0.005131129,-1.412981743,
2641,20111,"Lyon, KS",0.145961496,0.005685089,-1.411835721,
2642,29009,"Barry, MO",0.271061933,0.007147111,-1.417262851,
2643,12061,"Indian River, FL",0.217089826,0.006462252,-1.424120881,
2644,47071,"Hardin, TN",0.115393158,0.005234881,-1.428832954,
2645,55055,"Jefferson, WI",0.12396247,0.005327269,-1.430561208,
2646,16065,"Madison, ID",0.26321268,0.006961155,-1.431340493,
2647,28151,"Washington, MS",0.162725077,0.005757715,-1.435330064,
2648,17043,"DuPage, IL",0.128335335,0.005318106,-1.442657059,
2649,47031,"Coffee, TN",0.158926492,0.005652293,-1.446768274,
2650,39027,"Clinton, OH",0.558468509,0.010356581,-1.43927039,
2651,29007,"Audrain, MO",0.158598898,0.00559785,-1.456378972,
2652,37167,"Stanly, NC",0.173091899,0.005755154,-1.458084775,
2653,47147,"Robertson, TN",0.187005476,0.005906238,-1.459622222,
2654,22053,"Jefferson Davis, LA",0.09885096,0.004878049,-1.463648595,
2655,30049,"Lewis and Clark, MT",0.091824642,0.004792099,-1.464932586,
2656,2170,"Matanuska Susitna, AK",0.025941245,0.003997093,-1.476633889,
2657,17081,"Jefferson, IL",0.122191919,0.005070547,-1.479075583,
2658,36097,"Schuyler, NY",0.069188031,0.004451039,-1.484653667,
2659,46099,"Minnehaha, SD",0.068223391,0.004390642,-1.496636203,
2660,41045,"Malheur, OR",0.142512721,0.00521178,-1.496805416,
2661,12111,"Saint Lucie, FL",0.221121742,0.006087772,-1.495688228,
2662,21183,"Ohio, KY",0.279330407,0.006720806,-1.49752568,
2663,19103,"Johnson, IA",0.046099523,0.004097418,-1.509169033,
2664,15001,"Hawaii, HI",0.232527046,0.006159794,-1.505051979,
2665,55129,"Washburn, WI",0.094231628,0.004604052,-1.513726013,
2666,37115,"Madison, NC",0.214383055,0.005926724,-1.511137381,
2667,8077,"Mesa, CO",0.209556087,0.005871116,-1.511668106,
2668,18167,"Vigo, IN",0.14537017,0.005153258,-1.515305541,
2669,42041,"Cumberland, PA",0.080075692,0.004417213,-1.521592137,
2670,12003,"Baker, FL",0.256507446,0.0062816,-1.528817353,
2671,48439,"Tarrant, TX",0.08823948,0.00443814,-1.537648911,
2672,1055,"Etowah, AL",0.145160404,0.005049594,-1.536514137,
2673,12069,"Lake, FL",0.138441965,0.004951708,-1.542159811,
2674,31011,"Boone, NE",0.067106628,0.004162812,-1.550460387,
2675,36009,"Cattaraugus, NY",0.017796377,0.003606178,-1.56158952,
2676,47079,"Henry, TN",0.123820214,0.004721823,-1.558937629,
2677,40035,"Craig, OK",0.43858242,0.008052434,-1.552933033,
2678,8087,"Morgan, CO",0.029774128,0.003701363,-1.5700613,
2679,39117,"Morrow, OH",0.110057678,0.004503538,-1.576469725,
2680,28127,"Simpson, MS",0.081029819,0.0041841,-1.581905029,
2681,17201,"Winnebago, IL",0.117393295,0.004550207,-1.583165787,
2682,37003,"Alexander, NC",0.20106495,0.005375088,-1.58888731,
2683,48177,"Gonzales, TX",0.123868572,0.004549733,-1.598654961,
2684,41041,"Lincoln, OR",0.131735343,0.004622496,-1.600120293,
2685,12083,"Marion, FL",0.303334464,0.006349709,-1.599484234,
2686,13051,"Chatham, GA",0.167461973,0.0049602,-1.60465124,
2687,34027,"Morris, NJ",0.151838091,0.004786778,-1.608471006,
2688,45033,"Dillon, SC",0.246048011,0.005732406,-1.6072026,
2689,36013,"Chautauqua, NY",0.157104761,0.004772787,-1.623226448,
2690,22065,"Madison, LA",0.209395402,0.00528607,-1.623359429,
2691,55009,"Brown, WI",0.077565438,0.003939916,-1.636971807,
2692,1111,"Randolph, AL",0.368275176,0.006794752,-1.631603432,
2693,27011,"Big Stone, MN",0.213694066,0.005263158,-1.636487193,
2694,34003,"Bergen, NJ",0.09208169,0.00405046,-1.644921567,
2695,1015,"Calhoun, AL",0.285751113,0.005946071,-1.639457283,
2696,36069,"Ontario, NY",0.077016473,0.003891132,-1.648814981,
2697,53035,"Kitsap, WA",0.24432169,0.005501994,-1.647768396,
2698,38017,"Cass, ND",0.03489475,0.003438109,-1.663845751,
2699,23013,"Knox, ME",0.064300969,0.003722009,-1.662224077,
2700,19057,"Des Moines, IA",0.124836176,0.004303178,-1.660360241,
2701,37041,"Chowan, NC",0.35043163,0.00647466,-1.655417529,
2702,27115,"Pine, MN",0.109356879,0.004131197,-1.666804159,
2703,37051,"Cumberland, NC",0.085335998,0.003882347,-1.672881885,
2704,37083,"Halifax, NC",0.251813449,0.005426895,-1.6762991,
2705,8067,"La Plata, CO",0.222755283,0.00512401,-1.682759404,
2706,44003,"Kent, RI",0.18534794,0.004769767,-1.684212404,
2707,13067,"Cobb, GA",0.135070762,0.00428655,-1.688302795,
2708,36109,"Tompkins, NY",0.105336146,0.004002655,-1.690674022,
2709,5033,"Crawford, AR",0.254683843,0.005399397,-1.686984693,
2710,6071,"San Bernardino, CA",0.180206288,0.004692261,-1.690959775,
2711,16029,"Caribou, ID",0.181857937,0.004696411,-1.693475174,
2712,12105,"Polk, FL",0.283345447,0.005634133,-1.69277458,
2713,20011,"Bourbon, KS",0.335221291,0.006101938,-1.694511456,
2714,42069,"Lackawanna, PA",0.107398232,0.003932462,-1.714597768,
2715,48489,"Willacy, TX",0.223424924,0.004990806,-1.712156489,
2716,48465,"Val Verde, TX",0.151747262,0.004315322,-1.718867855,
2717,1121,"Talladega, AL",0.277072557,0.005459759,-1.715323802,
2718,42089,"Monroe, PA",0.287017904,0.005539536,-1.717229417,
2719,8015,"Chaffee, CO",0.095406219,0.003764115,-1.731498584,
2720,46135,"Yankton, SD",0.099131632,0.003794085,-1.73237468,
2721,28083,"Leflore, MS",0.262209409,0.005275112,-1.725514606,
2722,4003,"Cochise, AZ",0.349697167,0.006061306,-1.724670484,
2723,39057,"Greene, OH",0.098429929,0.003751861,-1.742555763,
2724,47049,"Fentress, TN",0.117923126,0.003908158,-1.746655081,
2725,16039,"Elmore, ID",0.259840728,0.005118045,-1.753477715,
2726,37129,"New Hanover, NC",0.194202839,0.004531387,-1.757131554,
2727,47067,"Hancock, TN",0.385138943,0.006203474,-1.754299784,
2728,26001,"Alcona, MI",0.164895123,0.004112406,-1.799047895,
2729,51015,"Augusta, VA",0.115264783,0.003685051,-1.802961042,
2730,51790,"Staunton City, VA",0.327255696,0.005411355,-1.809793586,
2731,17091,"Kankakee, IL",0.128667588,0.003725438,-1.823077272,
2732,39061,"Hamilton, OH",0.041000432,0.00297506,-1.835781241,
2733,19153,"Polk, IA",0.073572811,0.003243395,-1.833830755,
2734,19117,"Lucas, IA",0.237064,0.004596192,-1.826075036,
2735,48111,"Dallam, TX",0.138681276,0.003696332,-1.854551789,
2736,56001,"Albany, WY",0.060797325,0.003049387,-1.865133349,
2737,48303,"Lubbock, TX",0.040375548,0.002884165,-1.867037569,
2738,42075,"Lebanon, PA",0.069382445,0.00311803,-1.86467016,
2739,45079,"Richland, SC",0.129947377,0.003597499,-1.863316388,
2740,12011,"Broward, FL",0.175873494,0.003834127,-1.897241716,
2741,8041,"El Paso, CO",0.100689617,0.003230348,-1.907728188,
2742,6013,"Contra Costa, CA",0.151507493,0.003620179,-1.905638034,
2743,45015,"Berkeley, SC",0.192384257,0.003935371,-1.90381534,
2744,51610,"Falls Church City, VA",0.380934576,0.005384922,-1.898998752,
2745,39035,"Cuyahoga, OH",0.079065329,0.003053209,-1.912698084,
2746,48441,"Taylor, TX",0.072811898,0.0029938,-1.917148364,
2747,37127,"Nash, NC",0.316595798,0.004839334,-1.911499318,
2748,40073,"Kingfisher, OK",0.223357206,0.004033032,-1.939304798,
2749,29095,"Jackson, MO",0.109181187,0.003138817,-1.959257629,
2750,53027,"Grays Harbor, WA",0.289037406,0.004466155,-1.950507797,
2751,36071,"Orange, NY",0.052155465,0.002681007,-1.978366872,
2752,39113,"Montgomery, OH",0.101341529,0.003015345,-1.982747428,
2753,1057,"Fayette, AL",0.367063919,0.004845222,-1.990598593,
2754,13143,"Haralson, GA",0.42332328,0.005157212,-2.007047241,
2755,16001,"Ada, ID",0.180731415,0.00340744,-2.033249862,
2756,37013,"Beaufort, NC",0.250923931,0.003887521,-2.030504396,
2757,31147,"Richardson, NE",0.125442703,0.003022453,-2.038425119,
2758,5007,"Benton, AR",0.167886729,0.003312215,-2.036207278,
2759,1073,"Jefferson, AL",0.138317199,0.003105939,-2.039220357,
2760,42029,"Chester, PA",0.076073515,0.002644414,-2.057984112,
2761,22017,"Caddo, LA",0.159255254,0.002957596,-2.138174673,
2762,6037,"Los Angeles, CA",0.117102086,0.00268794,-2.14360957,
2763,49053,"Washington, UT",0.278784195,0.003691021,-2.135924958,
2764,48231,"Hunt, TX",0.23205446,0.003335186,-2.158549678,
2765,4013,"Maricopa, AZ",0.20992869,0.003199354,-2.159896406,
2766,42031,"Clarion, PA",0.065198791,0.002313433,-2.171321782,
2767,41071,"Yamhill, OR",0.13466824,0.002691835,-2.183307753,
2768,55139,"Winnebago, WI",0.056129323,0.002207683,-2.196278404,
2769,45053,"Jasper, SC",0.510661062,0.004927536,-2.172979026,
2770,47159,"Smith, TN",0.240716875,0.003305005,-2.184602797,
2771,39133,"Portage, OH",0.110996147,0.002527363,-2.19450122,
2772,26155,"Shiawassee, MI",0.128173206,0.002619344,-2.197321735,
2773,13215,"Muscogee, GA",0.113835789,0.002523119,-2.203159841,
2774,48409,"San Patricio, TX",0.177565514,0.002886768,-2.203316326,
2775,12119,"Sumter, FL",0.336810184,0.003759814,-2.213630597,
2776,17123,"Marshall, IL",0.159629941,0.002699055,-2.236448598,
2777,12019,"Clay, FL",0.211378572,0.002994514,-2.233278092,
2778,6067,"Sacramento, CA",0.167828174,0.00272426,-2.244315863,
2779,25003,"Berkshire, MA",0.086252111,0.002260284,-2.251616503,
2780,1071,"Jackson, AL",0.144535562,0.002583812,-2.249418483,
2781,41039,"Lane, OR",0.165020988,0.002649135,-2.268051447,
2782,13293,"Upson, GA",0.14090821,0.002463433,-2.292016212,
2783,1065,"Hale, AL",0.24315861,0.002987304,-2.296878853,
2784,45023,"Chester, SC",0.299745935,0.003266266,-2.302466832,
2785,55027,"Dodge, WI",0.107246217,0.002198216,-2.333917578,
2786,8039,"Elbert, CO",0.345461741,0.003416467,-2.329512935,
2787,28093,"Marshall, MS",0.173255461,0.002518892,-2.339398372,
2788,51185,"Tazewell, VA",0.262033212,0.002976961,-2.335238597,
2789,34013,"Essex, NJ",0.118239879,0.002193377,-2.362838846,
2790,1089,"Madison, AL",0.099943921,0.002019906,-2.405919484,
2791,55015,"Calumet, WI",0.274678399,0.002877957,-2.393886119,
2792,12103,"Pinellas, FL",0.220155566,0.002538315,-2.426556759,
2793,28085,"Lincoln, MS",0.178364961,0.002327097,-2.434536734,
2794,35031,"McKinley, NM",0.268502857,0.002736999,-2.436403844,
2795,1053,"Escambia, AL",0.117122385,0.002005515,-2.455455156,
2796,42065,"Jefferson, PA",0.15899886,0.002162016,-2.471301327,
2797,23005,"Cumberland, ME",0.066444338,0.001709505,-2.496552571,
2798,33011,"Hillsborough, NH",0.086668664,0.00177456,-2.510096675,
2799,39125,"Paulding, OH",0.239041913,0.002444444,-2.502797955,
2800,17137,"Morgan, IL",0.071831319,0.001629126,-2.562192466,
2801,8013,"Boulder, CO",0.100597837,0.001750966,-2.559522235,
2802,51023,"Botetourt, VA",0.276424841,0.002492918,-2.549959837,
2803,19163,"Scott, IA",0.067493695,0.001558281,-2.597824442,
2804,26147,"Saint Clair, MI",0.175122417,0.001972433,-2.60367061,
2805,39165,"Warren, OH",0.139091791,0.001805573,-2.618499817,
2806,39101,"Marion, OH",0.213202954,0.002058231,-2.636136341,
2807,21165,"Menifee, KY",0.300784989,0.002378121,-2.642292308,
2808,19125,"Marion, IA",0.144986213,0.001753507,-2.662976362,
2809,12115,"Sarasota, FL",0.261827183,0.00218422,-2.664632433,
2810,8009,"Baca, CO",0.178991561,0.001851852,-2.678937502,
2811,8025,"Crowley, CO",0.216935881,0.001883239,-2.737992909,
2812,16019,"Bonneville, ID",0.331917173,0.002206314,-2.773658134,
2813,32033,"White Pine, NV",0.15396886,0.001569038,-2.801177281,
2814,34039,"Union, NJ",0.118625066,0.00143027,-2.818396958,
2815,38029,"Emmons, ND",0.014771799,0.001070664,-2.843794854,
2816,47045,"Dyer, TN",0.308265523,0.002063763,-2.805817653,
2817,12047,"Hamilton, FL",0.310221226,0.002050581,-2.815909134,
2818,4015,"Mohave, AZ",0.452378367,0.002505238,-2.81722676,
2819,42091,"Montgomery, PA",0.08408506,0.001189738,-2.928082397,
2820,12086,"Miami-Dade, FL",0.100157009,0.001229375,-2.934072381,
2821,41017,"Deschutes, OR",0.307591018,0.001760894,-2.97350705,
2822,29163,"Pike, MO",0.070961313,0.001026343,-3.050211306,
2823,19157,"Poweshiek, IA",0.117888881,0.001101443,-3.093833241,
2824,27111,"Otter Tail, MN",0.099946777,0.000999144,-3.153363728,
2825,42081,"Lycoming, PA",0.057160031,0.000889248,-3.164512297,
2826,47145,"Roane, TN",0.210964725,0.001168497,-3.233211653,
2827,6023,"Humboldt, CA",0.136635149,0.00098234,-3.258959237,
2828,34005,"Burlington, NJ",0.144724017,0.001000948,-3.25747681,
2829,51103,"Lancaster, VA",0.301293493,0.001345895,-3.248444745,
2830,17169,"Schuyler, IL",0.19620595,0.00110011,-3.267557489,
2831,32510,"Carson City, NV",0.19755874,0.00110116,-3.269293581,
2832,12109,"Saint Johns, FL",0.154513335,0.000938879,-3.347100907,
2833,28159,"Winston, MS",0.28347473,0.001153403,-3.381575142,
2834,47141,"Putnam, TN",0.075656583,0.000720131,-3.437370886,
2835,26049,"Genesee, MI",0.118084089,0.000768381,-3.475360019,
2836,1087,"Macon, AL",0.279344068,0.001044059,-3.479921062,
